name,username,is_verified,body,media-header,text,date,stats,timeline_item,url
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht2 Mar 2022The Global Centre of Indigenomics will be hosting a panel discussion 'Indigenous Lens to ESG' at the Going Beyond#ESGSummit in partnership with  Social Value International@SocialValueInt@SocialValueCDA#indigenomics#indigenouseconomyDM for more details1412","Carol Anne Hilton, MBA@Hesquiaht2 Mar 2022",The Global Centre of Indigenomics will be hosting a panel discussion 'Indigenous Lens to ESG' at the Going Beyond#ESGSummit in partnership with  Social Value International@SocialValueInt@SocialValueCDA#indigenomics#indigenouseconomyDM for more details,2 Mar 2022,1412,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht1 Mar 2022#indigenomicsin action#indigenouseconomy#canecon#onteconMatawa ᒪᑕᐧᐊ@MatawaFNM1 Mar 2022Matawa tribal council calls for joint 'northern development table' in federal budget submissionnorthernontariobusiness.com/…via@NorthOntarioBiz14","Carol Anne Hilton, MBA@Hesquiaht1 Mar 2022",#indigenomicsin action#indigenouseconomy#canecon#ontecon,1 Mar 2022,14,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson1 Mar 2022‘Weaving Two Worlds’: How the resource sector can build trust with Indigenous communities - Christy Smith and Mike McPhie, authors of Weaving Two Worlds: Economic Reconciliation Between Indigenous Peoples and the Resource Sectorbit.ly/35i9Jxn#Indigenomics111",Don Richardson@Don_Richardson1 Mar 2022,"‘Weaving Two Worlds’: How the resource sector can build trust with Indigenous communities - Christy Smith and Mike McPhie, authors of Weaving Two Worlds: Economic Reconciliation Between Indigenous Peoples and the Resource Sectorbit.ly/35i9Jxn#Indigenomics",1 Mar 2022,111,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson1 Mar 2022@TasekoMines: Gibralter Mine and Williams Lake First Nation Renew Participation & Cooperation Agreement - to work together in interest of achieving environmentally responsible and economically beneficial BC copper-molybdenum mine development#Indigenomicsca.finance.yahoo.com/news/ta…,Don Richardson@Don_Richardson1 Mar 2022,@TasekoMines: Gibralter Mine and Williams Lake First Nation Renew Participation & Cooperation Agreement - to work together in interest of achieving environmentally responsible and economically beneficial BC copper-molybdenum mine development#Indigenomicsca.finance.yahoo.com/news/ta…,1 Mar 2022,,,
Don Richardson,@Don_Richardson,,"Don Richardson@Don_Richardson1 Mar 2022@Osisko_MiningAnnounces MOU with Cree First Nation of Waswanipi (CFNW) to Transport Hydroelectric Power to Windfall: CFNW to finance, build, own, operate a 120kV transmission line to transport hydroelectricity to gold mine project and areafinancialpost.com/globe-news…#Indigenomics",Don Richardson@Don_Richardson1 Mar 2022,"@Osisko_MiningAnnounces MOU with Cree First Nation of Waswanipi (CFNW) to Transport Hydroelectric Power to Windfall: CFNW to finance, build, own, operate a 120kV transmission line to transport hydroelectricity to gold mine project and areafinancialpost.com/globe-news…#Indigenomics",1 Mar 2022,,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht28 Feb 2022#indigenomicsin action#indigenouseconomy#ontecon#caneconMaureen O'Mahoney@cheerio4628 Feb 2022Attawapiskat wins the case, Juno keeps the permitsnorthernontariobusiness.com/…via@NorthOntarioBiz211","Carol Anne Hilton, MBA@Hesquiaht28 Feb 2022",#indigenomicsin action#indigenouseconomy#ontecon#canecon,28 Feb 2022,211,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht28 Feb 2022#indigenomics#indigenouseconomy#colonialshenanigansThis tweet is unavailable1","Carol Anne Hilton, MBA@Hesquiaht28 Feb 2022",#indigenomics#indigenouseconomy#colonialshenanigans,28 Feb 2022,1,,
Another 13 Moon Woman,@enrichedbycode,,Another 13 Moon Woman@enrichedbycode28 Feb 2022Give thanks 🙏 to@Hesquiahtfor her brilliant writings on#IndigenomicsSo inspired by this book!  Its resonating deeply in so many levels. Will be using in my#SocialUXfor Indigenous Youth transformational online course in the primer on Economic#COA2211,Another 13 Moon Woman@enrichedbycode28 Feb 2022,Give thanks 🙏 to@Hesquiahtfor her brilliant writings on#IndigenomicsSo inspired by this book!  Its resonating deeply in so many levels. Will be using in my#SocialUXfor Indigenous Youth transformational online course in the primer on Economic#COA22,28 Feb 2022,11,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht28 Feb 2022#indigenomicsin actionNational Native Title Council@NNTC_official27 Feb 2022Traditional Owners in Far North Queensland have been handed back more than 131,900 hectares of land for conservation as part of a major land acquisition by the state government. 

Congratulations!sbs.com.au/nitv/article/2022…6","Carol Anne Hilton, MBA@Hesquiaht28 Feb 2022",#indigenomicsin action,28 Feb 2022,6,,
Jeff Loomis,@loomisyyc,,Jeff Loomis@loomisyyc27 Feb 2022Great feature of an inspiring @momentumcalgary business grad featured in@SavourCalgaryKokom's Bannock -savourcalgary.ca/market-repo….#yyc#yycbiz#yycfood#Indigenousbusiness#Indigenomics124,Jeff Loomis@loomisyyc27 Feb 2022,Great feature of an inspiring @momentumcalgary business grad featured in@SavourCalgaryKokom's Bannock -savourcalgary.ca/market-repo….#yyc#yycbiz#yycfood#Indigenousbusiness#Indigenomics,27 Feb 2022,124,,
