name,username,is_verified,body,media-header,text,date,stats,timeline_item,url
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson24 Jul 2022Hupacasasth First Nation tapping trees for sticky gold - creating Kleekhoot Gold bigleaf maple syrup from 100% bigleaf maple sap#bioeconomy#Indigenomicsnews.gov.bc.ca/releases/2022…,Don Richardson@Don_Richardson24 Jul 2022,Hupacasasth First Nation tapping trees for sticky gold - creating Kleekhoot Gold bigleaf maple syrup from 100% bigleaf maple sap#bioeconomy#Indigenomicsnews.gov.bc.ca/releases/2022…,24 Jul 2022,,,
DGW Law Corporation,@DGW_Law,,DGW Law Corporation@DGW_Law22 Jul 2022And visit his website here:blakeangeconeb.com/#Indigenous#indigenomics#IndigenousArtist#supportIndigenous#SupportIndigenousArtists#SupportIndigenousBusiness#art#painting#blakeangeconeb#BuffySainteMarie1,DGW Law Corporation@DGW_Law22 Jul 2022,And visit his website here:blakeangeconeb.com/#Indigenous#indigenomics#IndigenousArtist#supportIndigenous#SupportIndigenousArtists#SupportIndigenousBusiness#art#painting#blakeangeconeb#BuffySainteMarie,22 Jul 2022,1,,
Don Richardson,@Don_Richardson,,Don Richardson@Don_Richardson21 Jul 2022First Nations will redevelop former Court Street post office for housing in#ThunderBay- Fort William First Nation and Biigtigong Nishnaabeg –  unveil  redevelopment plan for a prominent but surplus federal government office building#Indigenomicstbnewswatch.com/local-news/f…2,Don Richardson@Don_Richardson21 Jul 2022,First Nations will redevelop former Court Street post office for housing in#ThunderBay- Fort William First Nation and Biigtigong Nishnaabeg –  unveil  redevelopment plan for a prominent but surplus federal government office building#Indigenomicstbnewswatch.com/local-news/f…,21 Jul 2022,2,,
#theAfroFuturista |,@merleobrien,,"#theAfroFuturista |@merleobrien20 Jul 2022As Indigenous Peoples the way we perceive ourselves in relation2 land water sky sun & moon - at 1 with our Creator is different2 how Euro-Christian colonisers approached Africas development. 400 yrs later, we r taking a seat at the economic table@Hesquiaht#indigenomics@IfnasaASK Indigenous Ec Dev Network@SFNEDN20 Jul 2022Our pursuit to economic development and resiliency is rooted in our communities, our people and our land 🌿.#EconomicDevelopment#WellnessWednesday28",#theAfroFuturista |@merleobrien20 Jul 2022,"As Indigenous Peoples the way we perceive ourselves in relation2 land water sky sun & moon - at 1 with our Creator is different2 how Euro-Christian colonisers approached Africas development. 400 yrs later, we r taking a seat at the economic table@Hesquiaht#indigenomics@IfnasaA",20 Jul 2022,28,,
"Michael Fox, MBA",@Indigenous_ICE,,"Michael Fox, MBA@Indigenous_ICE20 Jul 2022Aurora College receives $285,000 to undertake study for the Indigenous Centre of Business Excellence.lnkd.in/g6_Tpbk5#indigenous#indigenousbiz#economicreconciliation#indigenousprosperity#indigenomics#firstnations#Indigenousbusiness#indigenouseconomy2","Michael Fox, MBA@Indigenous_ICE20 Jul 2022","Aurora College receives $285,000 to undertake study for the Indigenous Centre of Business Excellence.lnkd.in/g6_Tpbk5#indigenous#indigenousbiz#economicreconciliation#indigenousprosperity#indigenomics#firstnations#Indigenousbusiness#indigenouseconomy",20 Jul 2022,2,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht19 Jul 2022'This is just the beginning': First Nations' real estate megaprojects game-changing for Metro Vancouvervancouversun.com/business/re…via@VancouverSunThis is what insigenous economic strength looks like!#bcecon#canecon#cdnpoli#indigenomics#indigenouseconomy#100billion#YVR","Carol Anne Hilton, MBA@Hesquiaht19 Jul 2022",'This is just the beginning': First Nations' real estate megaprojects game-changing for Metro Vancouvervancouversun.com/business/re…via@VancouverSunThis is what insigenous economic strength looks like!#bcecon#canecon#cdnpoli#indigenomics#indigenouseconomy#100billion#YVR,19 Jul 2022,,,
"Carol Anne Hilton, MBA",@Hesquiaht,,"Carol Anne Hilton, MBA@Hesquiaht19 Jul 2022Early bird rate for#indigenomicsSHE is available until August 31st- register atindigenomicsinstitute.com#indigenouswomeninbusiness#indigenouseconomy#100billion#indigenousentrepreneur","Carol Anne Hilton, MBA@Hesquiaht19 Jul 2022",Early bird rate for#indigenomicsSHE is available until August 31st- register atindigenomicsinstitute.com#indigenouswomeninbusiness#indigenouseconomy#100billion#indigenousentrepreneur,19 Jul 2022,,,
Loa Fridfinnson,@Activ8Inc,,Loa Fridfinnson@Activ8Inc19 Jul 20226 Tips To Starting Your Own Indigenous Business In Canadaow.ly/5Cbo50JYz4k#indigenousbusiness#indigeousentrepreneur#indigenomics#indigenous#businesstraining#activ8training#procurement#smallbusiness1,Loa Fridfinnson@Activ8Inc19 Jul 2022,6 Tips To Starting Your Own Indigenous Business In Canadaow.ly/5Cbo50JYz4k#indigenousbusiness#indigeousentrepreneur#indigenomics#indigenous#businesstraining#activ8training#procurement#smallbusiness,19 Jul 2022,1,,
Indigenous Community Engagement,@iceindigenous,,Indigenous Community Engagement@iceindigenous19 Jul 2022Thunder Bay CEDC relaunches funding program for Indigenous entrepreneurs.lnkd.in/gxvcjp2g.#indigenous#indigenousbiz#economicreconciliation#indigenousprosperity#indigenomics#firstnations#Indigenousbusiness#indigenouseconomy#indigenouswealth#indigenouspeoples1,Indigenous Community Engagement@iceindigenous19 Jul 2022,Thunder Bay CEDC relaunches funding program for Indigenous entrepreneurs.lnkd.in/gxvcjp2g.#indigenous#indigenousbiz#economicreconciliation#indigenousprosperity#indigenomics#firstnations#Indigenousbusiness#indigenouseconomy#indigenouswealth#indigenouspeoples,19 Jul 2022,1,,
"Michael Fox, MBA",@Indigenous_ICE,,"Michael Fox, MBA@Indigenous_ICE19 Jul 2022Thunder Bay CEDC relaunches funding program for Indigenous entrepreneurs.lnkd.in/gxvcjp2g.#indigenous#indigenousbiz#economicreconciliation#indigenousprosperity#indigenomics#firstnations#Indigenousbusiness#indigenouseconomy#indigenouswealth#indigenouspeoples1","Michael Fox, MBA@Indigenous_ICE19 Jul 2022",Thunder Bay CEDC relaunches funding program for Indigenous entrepreneurs.lnkd.in/gxvcjp2g.#indigenous#indigenousbiz#economicreconciliation#indigenousprosperity#indigenomics#firstnations#Indigenousbusiness#indigenouseconomy#indigenouswealth#indigenouspeoples,19 Jul 2022,1,,
